,tweet_id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,name,retweet_count,text,tweet_coord,tweet_created,tweet_location,user_timezone
6928,5.70011803389788e+17,neutral,0.6356,,,Delta,jenniferbunni,0,listen im gon na deny rt fleet fleek,"(40.7127281, -74.0060152)",2015-02-23 16:06:18 -0800,nyc,Eastern Time (US & Canada)
6929,5.70011200613806e+17,neutral,1.0,,,Delta,mmhmmgirl,0,rt fleet fleek,"(40.869418, -86.497035)",2015-02-23 16:03:55 -0800,650/415/510,
6930,5.70010882069152e+17,positive,1.0,,,Delta,sicula,0,found camera thank rock,"[41.21681145, -73.12508256]",2015-02-23 16:02:39 -0800,"Stratford, CT",Eastern Time (US & Canada)
6931,5.70009951474754e+17,neutral,1.0,,,Delta,Lets86it,0,fleet fleek smh,"(40.7587979, -73.9623427)",2015-02-23 15:58:57 -0800,,Eastern Time (US & Canada)
6933,5.70009292885123e+17,neutral,1.0,,,Delta,hellotweety_,0,um wut fleet fleek,"(40.7587979, -73.9623427)",2015-02-23 15:56:20 -0800,,Eastern Time (US & Canada)
6935,5.70007995813274e+17,positive,0.6783,,,Delta,DiscoLemonadeST,0,stop please rt fleet fleek,"(29.7589382, -95.3676974)",2015-02-23 15:51:11 -0800,"Houston, TX",
6938,5.70002674747367e+17,positive,1.0,,,Delta,DatingRev,0,gotcha thanks update im ready go whenever enjoy evening,"(34.0536909, -118.242766)",2015-02-23 15:30:02 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6939,5.70002509906838e+17,neutral,1.0,,,Delta,redbaronfilms,0,nonprofit arc would love ticket rely airline extraction saving abducted child returning home,"(33.86428, -118.39591)",2015-02-23 15:29:23 -0800,hermosa beach california,Pacific Time (US & Canada)
6940,5.7000182535886e+17,negative,1.0,Late Flight,1.0,Delta,DatingRev,0,gotcha lessening delay part happening right,"(34.0536909, -118.242766)",2015-02-23 15:26:39 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6941,5.70001706676843e+17,negative,0.6751,Can't Tell,0.6751,Delta,rabonour,0,social agency cant nice thing fleet fleek,"(40.6526006, -73.9497211)",2015-02-23 15:26:11 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
6944,5.70001601051669e+17,neutral,1.0,,,Delta,TheMax981,0,rt new airline expected make way mem,"(35.1460249, -90.0517638)",2015-02-23 15:25:46 -0800,"Memphis, TN",Central Time (US & Canada)
6945,5.70001191796679e+17,positive,0.6714,,,Delta,DatingRev,0,well thankfully theyve got nice food court herewhen update posted,"(34.0536909, -118.242766)",2015-02-23 15:24:08 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6946,5.70000250225754e+17,neutral,1.0,,,Delta,gabrielabarkho,0,smh rt fleet fleek,"(41.3237427, -74.8051066)",2015-02-23 15:20:24 -0800,the tristate,Eastern Time (US & Canada)
6948,5.69998019694866e+17,negative,0.3598,Can't Tell,0.3598,Delta,KvnLawrence11,0,fleet fleek plz stop,"(41.6500201, -72.7342163)",2015-02-23 15:11:32 -0800,Connecticut,Central Time (US & Canada)
6949,5.69996914546094e+17,neutral,1.0,,,Delta,DarrelTranscode,0,fleet fleek,"(33.7489924, -84.3902644)",2015-02-23 15:07:09 -0800,,Amsterdam
6951,5.6999467815578e+17,neutral,0.6701,,0.0,Delta,MALTSCHLITZMANN,0,heard youre planning letting people fly overhead compartment would,"(40.7587979, -73.9623427)",2015-02-23 14:58:15 -0800,,Eastern Time (US & Canada)
6952,5.69994012670734e+17,negative,0.6771,Can't Tell,0.6771,Delta,DCBein,0,heard company studying popular lingo advertising depressing embarrassing,"(39.9527237, -75.1635262)",2015-02-23 14:55:37 -0800,"Philadelphia, PA",
6953,5.69993670482645e+17,negative,0.6954,Can't Tell,0.6954,Delta,ernest_borg9,0,stop,"(43.1561681, -75.8449946)",2015-02-23 14:54:15 -0800,NY,Quito
6954,5.6999275364973e+17,negative,1.0,Late Flight,1.0,Delta,DatingRev,0,idea caused delay flight 1316 fll gt jax,"(34.0536909, -118.242766)",2015-02-23 14:50:37 -0800,"Los Angeles, CA",Eastern Time (US & Canada)
6955,5.69991184120193e+17,positive,1.0,,,Delta,brittanylevine,0,worked ty,"(34.0536909, -118.242766)",2015-02-23 14:44:22 -0800,"Los Angeles, Calif.",Pacific Time (US & Canada)
6956,5.69990330227008e+17,neutral,0.6633,,,Delta,ModernDayGatsby,0,im saying change amazing like miami,"(40.85149705, -73.0994258107431)",2015-02-23 14:40:59 -0800,Long Island,
6957,5.69989971156861e+17,negative,0.65,Flight Booking Problems,0.3609,Delta,brittanylevine,0,app still saying cant dm,"(34.0536909, -118.242766)",2015-02-23 14:39:33 -0800,"Los Angeles, Calif.",Pacific Time (US & Canada)
6958,5.69989575793181e+17,neutral,0.6616,,0.0,Delta,mikeEfresh_,1,lololololol fleet fleek,"(40.7127281, -74.0060152)",2015-02-23 14:37:59 -0800,New York,Quito
6959,5.69987608912142e+17,negative,1.0,Late Flight,1.0,Delta,djcheros,0,flight delayed hope dont miss connecting please dont fuck girlfriend,"(43.6610277, -70.2548596)",2015-02-23 14:30:10 -0800,"Portland, Maine",Eastern Time (US & Canada)
6960,5.69987325347955e+17,neutral,1.0,,,Delta,MrDarqCloud,0,lmfao,"(45.4300651, -122.3748834)",2015-02-23 14:29:02 -0800,The Road to Damascus,Quito
6961,5.69985299448795e+17,neutral,1.0,,,Delta,ModernDayGatsby,0,whats good miami terminal,"(40.85149705, -73.0994258107431)",2015-02-23 14:20:59 -0800,Long Island,
6962,5.69984773365613e+17,neutral,1.0,,,Delta,dnvnbirch26,0,fleet fleek oh word,"(40.7587979, -73.9623427)",2015-02-23 14:18:54 -0800,,Eastern Time (US & Canada)
6965,5.69983750798516e+17,neutral,1.0,,,Delta,paradeinpink,0,mom always said never settle chip aint blue wont,"(45.5317942, -122.6950362)",2015-02-23 14:14:50 -0800,Somewhere,
6966,5.69983421549834e+17,positive,1.0,,,Delta,lucianosr83,0,would prefer similar picture full e190 tail great shot,"(39.523652, -87.1250154)",2015-02-23 14:13:32 -0800,Brazil,
6967,5.69983338880115e+17,positive,1.0,,,Delta,paradeinpink,0,relieved im flying listening everyone neighboring gate bitch spirit airline better,"(45.5317942, -122.6950362)",2015-02-23 14:13:12 -0800,Somewhere,
6969,5.69978798906716e+17,neutral,1.0,,,Delta,carlos2316,6,fleet fleek let keep professional,"(39.1747196, -76.67075505810189)",2015-02-23 13:55:10 -0800,BWI,Eastern Time (US & Canada)
6970,5.69978537953903e+17,positive,1.0,,,Delta,sixfortheroad,0,2 great flight bahamas even bad weather northeast thanks great service,"(33.7489924, -84.3902644)",2015-02-23 13:54:07 -0800,,Atlantic Time (Canada)
6971,5.69977974176379e+17,neutral,1.0,,,Delta,todayfeelsgood,0,omgee onfleek many people even know mean lol,"(21.304547, -157.855676)",2015-02-23 13:51:53 -0800,"Honolulu, Hawaii",Hawaii
6973,5.69977008077148e+17,negative,0.3707,Customer Service Issue,0.3707,Delta,BKWIL,0,received voucher want improve relation front passenger,"(40.6526006, -73.9497211)",2015-02-23 13:48:03 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
6975,5.69968565513626e+17,positive,1.0,,,Delta,Juliacsk,0,excited hear move towards international travel long beach airport,"(34.0536909, -118.242766)",2015-02-23 13:14:30 -0800,Los Angeles,Pacific Time (US & Canada)
6976,5.6996819722444e+17,neutral,0.6598,,0.0,Delta,BKWIL,0,two row,"(40.6526006, -73.9497211)",2015-02-23 13:13:02 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
6979,5.69967910417867e+17,positive,0.6973,,,Delta,DoubleBox,0,thanks much talking article twitter chat came great contentmarketing,"(30.2711286, -97.7436995)",2015-02-23 13:11:53 -0800,"Austin, TX",Central Time (US & Canada)
6980,5.69967834203189e+17,negative,1.0,Late Flight,1.0,Delta,BKWIL,0,three hour delayed flight staring blank screen least head could download movie,"(40.6526006, -73.9497211)",2015-02-23 13:11:35 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
6983,5.69966215621247e+17,negative,1.0,Bad Flight,0.6429,Delta,BKWIL,0,really proactive passenger know entertainment system isnt working least let get mag,"(40.6526006, -73.9497211)",2015-02-23 13:05:09 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
6984,5.69965774498095e+17,neutral,1.0,,,Delta,geeseNquackers,0,hi flew airline australia saw zero kangaroo rectified,"(36.995906, -85.9124842)",2015-02-23 13:03:24 -0800,Glasgow,
6985,5.69964286954619e+17,neutral,1.0,,,Delta,TylerNarducci_,0,didnt fleet fleek,"(25.7929198, -80.1353006)",2015-02-23 12:57:30 -0800,Miami Beach FL,Eastern Time (US & Canada)
6987,5.69963064495366e+17,neutral,1.0,,,Delta,heyheyman,0,know flight deemed dark flight,"(42.3554334, -71.060511)",2015-02-23 12:52:38 -0800,"Boston, MA",Eastern Time (US & Canada)
6988,5.6996260567192e+17,neutral,1.0,,,Delta,iGoAtNecks,0,bruh fleet fleek,"(29.9759983, -90.0782127)",2015-02-23 12:50:49 -0800,New Orleans ,Mountain Time (US & Canada)
6990,5.69962078791979e+17,neutral,0.6739,,0.0,Delta,heyheyman,0,check believe given credit automatically,"(42.3554334, -71.060511)",2015-02-23 12:48:43 -0800,"Boston, MA",Eastern Time (US & Canada)
6994,5.69961185107431e+17,negative,0.6912,Late Flight,0.3456,Delta,fash_geek,0,noooo dont please dont rt fleet fleek,"(33.7489924, -84.3902644)",2015-02-23 12:45:10 -0800,,Quito
6995,5.69961170389619e+17,neutral,0.3488,,0.0,Delta,Alovepoet,0,fleet fleek lol wut,"(40.9378776, -74.2704472)",2015-02-23 12:45:07 -0800,CA/NJ,Pacific Time (US & Canada)
6997,5.69960635376767e+17,neutral,0.7065,,,Delta,10Eshaa,0,fleet fleek lmfaooooo hook flight,"(27.5935568, -97.232143)",2015-02-23 12:42:59 -0800,St. John's ,Eastern Time (US & Canada)
6999,5.69960350876979e+17,neutral,0.6471,,0.0,Delta,jennijelsing,0,indeed,"(45.5202471, -122.674194)",2015-02-23 12:41:51 -0800,"Portland, OR",Pacific Time (US & Canada)
7000,5.69960010249335e+17,negative,1.0,Bad Flight,0.6809,Delta,heyheyman,0,major planewide directtv issue yesterday system kept reset crew member,"(42.3554334, -71.060511)",2015-02-23 12:40:30 -0800,"Boston, MA",Eastern Time (US & Canada)
7001,5.6995973724611e+17,negative,1.0,Customer Service Issue,0.636,Delta,krystlemark,0,helping since there bunch u trying get time,"(33.7489924, -84.3902644)",2015-02-23 12:39:25 -0800,,Alaska
7003,5.69959283934278e+17,neutral,0.7158,,,Delta,heyheyman,0,got time reply share thought greater detail via web form,"(42.3554334, -71.060511)",2015-02-23 12:37:37 -0800,"Boston, MA",Eastern Time (US & Canada)
7006,5.69958895700959e+17,neutral,0.7084,,0.0,Delta,ChristianJPerez,0,fleet fleek lol,"(30.2711286, -97.7436995)",2015-02-23 12:36:04 -0800,,Central Time (US & Canada)
7009,5.69958349514486e+17,negative,1.0,Late Flight,0.6923,Delta,krystlemark,0,havent even gotten plane yet cant afford miss flight back boston ugh,"(33.7489924, -84.3902644)",2015-02-23 12:33:54 -0800,,Alaska
7010,5.69958127258497e+17,negative,0.6989,Can't Tell,0.3763,Delta,nnimrodd,0,sorry unfollowing,"[51.54381448, -0.00116722]",2015-02-23 12:33:01 -0800,,London
7011,5.69957235033399e+17,negative,1.0,Late Flight,0.3597,Delta,krystlemark,0,landed vega allowed leave plane yet thanks making miss flight 1 pm fustrated,"(33.7489924, -84.3902644)",2015-02-23 12:29:28 -0800,,Alaska
7012,5.69957094788624e+17,positive,1.0,,,Delta,Ptesher5,0,loved service staff newark today good service go along way appreciate preciation nj tampa,"(33.7489924, -84.3902644)",2015-02-23 12:28:55 -0800,,Quito
7014,5.69954824265077e+17,neutral,1.0,,,Delta,OhGreat_Aldana,0,fleet fleek cmon fam ok,"(40.7587979, -73.9623427)",2015-02-23 12:19:54 -0800,,Eastern Time (US & Canada)
7015,5.69954556001567e+17,neutral,0.6842,,,Delta,dslreyes,0,lord,"(40.6526006, -73.9497211)",2015-02-23 12:18:50 -0800,"Brooklyn, NY",Pacific Time (US & Canada)
7016,5.69954393216455e+17,neutral,1.0,,,Delta,FeelinFahad,0,dont fleet fleek,"(39.7392364, -104.984862)",2015-02-23 12:18:11 -0800,,Mountain Time (US & Canada)
7019,5.69953259479278e+17,positive,0.3421,,0.0,Delta,woodywhitehurst,0,dont show larry fedora rt fleet fleek,"(44.566519, -120.1548018)",2015-02-23 12:13:40 -0800,Tiger Town,
7020,5.69953001751732e+17,neutral,0.6247,,0.0,Delta,iheartileshia,2,fleet fleek,"(34.256394, -80.00988)",2015-02-23 12:12:39 -0800,Joja,Quito
7021,5.69952664445809e+17,neutral,0.6838,,0.0,Delta,Paul_Bautista,0,fleet fleek r u serious,"(37.5963232, -122.0816297)",2015-02-23 12:11:19 -0800,"Union City, CA",Pacific Time (US & Canada)
7022,5.69952605721338e+17,neutral,0.6447,,,Delta,NerdyWonka,1,cant nice thing rt fleet fleek,"(30.2711286, -97.7436995)",2015-02-23 12:11:05 -0800,,Central Time (US & Canada)
7024,5.69952252087177e+17,neutral,0.6837,,0.0,Delta,WINEcoloredKISS,0,fleet fleek wow,"(33.136226, -88.2958147239772)",2015-02-23 12:09:40 -0800,Memphis to Alabama. ,Central Time (US & Canada)
7025,5.69951324508447e+17,positive,0.6454,,,Delta,MizzCandy09,0,lolol,"(40.6526006, -73.9497211)",2015-02-23 12:05:59 -0800,"Brooklyn, NY",Eastern Time (US & Canada)
7026,5.69951211471962e+17,positive,0.654,,,Delta,PeterSGreenberg,4,show u sense humor tongueincheek flight etiquette video,"(33.7489924, -84.3902644)",2015-02-23 12:05:32 -0800,,Alaska
7028,5.69950766389183e+17,neutral,0.6709,,,Delta,YoungChipotle,0,rt fleet fleek,"(40.7127281, -74.0060152)",2015-02-23 12:03:46 -0800,new york,Eastern Time (US & Canada)
7029,5.69950567663051e+17,negative,0.6442,Can't Tell,0.345,Delta,Baldeebynature,0,fight air,"(33.7489924, -84.3902644)",2015-02-23 12:02:59 -0800,,Atlantic Time (Canada)
7031,5.69949718832398e+17,neutral,1.0,,,Delta,BLMC88,0,fleet fleek see,"(43.0174373, -78.39891244684583)",2015-02-23 11:59:36 -0800,WNY,Eastern Time (US & Canada)
7033,5.69949297220981e+17,negative,0.6561,Can't Tell,0.333,Delta,BreezyAintEZ,0,jetblue fleet fleek,"(26.070536699999998, -80.35591183889215)",2015-02-23 11:57:56 -0800,"Ft. Lauderdale-Davie, Fl",Eastern Time (US & Canada)
7034,5.69949217843605e+17,negative,0.6582,Can't Tell,0.6582,Delta,swingkennedy,0,brand stop shit stop rt fleet fleek,"(39.1035021, -94.584284)",2015-02-23 11:57:37 -0800,Kansas City/Milwaukee,Eastern Time (US & Canada)
7036,5.69948808320315e+17,neutral,0.6869,,0.0,Delta,BenDiesAtTheEnd,1,fleet fleek,"(39.7589478, -84.1916069)",2015-02-23 11:55:59 -0800,dayton ohio,Eastern Time (US & Canada)
7038,5.69948686228296e+17,positive,0.6556,,,Delta,kbosspotter,0,true maybe wish expedited security haha,"(42.36317665, -71.01364006269452)",2015-02-23 11:55:30 -0800,Logan International Airport,Atlantic Time (Canada)
7039,5.69948353003446e+17,neutral,0.6404,,,Delta,kileyywill,0,hate internet lol,"(30.4380832, -84.2809332)",2015-02-23 11:54:11 -0800,"Tallahassee, FL",Atlantic Time (Canada)
7040,5.69948345583563e+17,positive,0.6436,,,Delta,DjRookieBear,0,fleet fleek,"(31.7550511, -106.4882345)",2015-02-23 11:54:09 -0800,"El Paso, TX",Mountain Time (US & Canada)
7041,5.6994822527848e+17,negative,0.6455,Can't Tell,0.6455,Delta,imavip,0,cmon worse jetbae rt fleet fleek,"(42.095815200000004, -75.91454009395426)",2015-02-23 11:53:40 -0800,"New York, NY | Washington, DC",Eastern Time (US & Canada)
7042,5.69948212607394e+17,neutral,1.0,,,Delta,DarrenMcsadden,0,welllllll rt fleet fleek,"(37.7790262, -122.419906)",2015-02-23 11:53:37 -0800,,Pacific Time (US & Canada)
7044,5.69947823426441e+17,neutral,1.0,,,Delta,JohnnyAime,0,peak caucasity rt fleet fleek,"(40.76639995, -73.7738780089654)",2015-02-23 11:52:04 -0800,"Queens, New York",Atlantic Time (Canada)
7045,5.69947699471974e+17,negative,1.0,Can't Tell,1.0,Delta,BuayMeetsWorld,0,hate rt fleet fleek,"(30.2711286, -97.7436995)",2015-02-23 11:51:35 -0800,,Central Time (US & Canada)
7046,5.69947618413031e+17,positive,0.383,,0.0,Delta,CantBeJohn,0,power move rt fleet fleek,"(40.7587979, -73.9623427)",2015-02-23 11:51:16 -0800,,Eastern Time (US & Canada)
7047,5.69947518655721e+17,negative,0.6535,Can't Tell,0.6535,Delta,VisualQue,0,sir rt fleet fleek,"(39.2908816, -76.610759)",2015-02-23 11:50:52 -0800,"Baltimore, Maryland",Atlantic Time (Canada)
7048,5.69947514633191e+17,negative,0.6887,Cancelled Flight,0.3757,Delta,Austin_C_Lewis,0,stop fleet fleek,"[34.09548421, -81.20955847]",2015-02-23 11:50:51 -0800,"Columbia, SC",Eastern Time (US & Canada)
7050,5.69947389383066e+17,negative,0.7021,Customer Service Issue,0.3723,Delta,patricklundy,1,stop madness fleet fleek,"(40.7587979, -73.9623427)",2015-02-23 11:50:21 -0800,,Eastern Time (US & Canada)
7051,5.69947367203451e+17,neutral,1.0,,,Delta,yungmetropcs,0,bro,"(40.7587979, -73.9623427)",2015-02-23 11:50:16 -0800,,Eastern Time (US & Canada)
7053,5.69947356428419e+17,neutral,0.6501,,0.0,Delta,TaocHoddock,0,delete tweet,"(43.9707277, -70.8035298)",2015-02-23 11:50:13 -0800,Denmark,Amsterdam
7054,5.69947332135019e+17,neutral,1.0,,,Delta,mdattaro,0,fleet fleek,"(38.980666, -76.9369189)",2015-02-23 11:50:07 -0800,"College Park, MD",Eastern Time (US & Canada)
7055,5.6994733124164e+17,neutral,0.6939,,,Delta,kbosspotter,0,well duh grandfather got hired tsa agent currently pwm,"(42.36317665, -71.01364006269452)",2015-02-23 11:50:07 -0800,Logan International Airport,Atlantic Time (Canada)
7057,5.69946477356818e+17,neutral,1.0,,,Delta,kbosspotter,0,also party sister mom three separate reservation tsa let u go together alone,"(42.36317665, -71.01364006269452)",2015-02-23 11:46:43 -0800,Logan International Airport,Atlantic Time (Canada)
7058,5.69946372901708e+17,negative,1.0,Can't Tell,1.0,Delta,maatkare67,0,feel free travel voucher assuage indignation,"(34.0536909, -118.242766)",2015-02-23 11:46:19 -0800,"Los Angeles, CA",Pacific Time (US & Canada)
7059,5.69946008840491e+17,neutral,1.0,,,Delta,kbosspotter,0,also way get printed one record keep whenever fly,"(42.36317665, -71.01364006269452)",2015-02-23 11:44:52 -0800,Logan International Airport,Atlantic Time (Canada)
7060,5.69945451564278e+17,neutral,0.6754,,,Delta,kbosspotter,0,window exit give away,"(42.36317665, -71.01364006269452)",2015-02-23 11:42:39 -0800,Logan International Airport,Atlantic Time (Canada)
7061,5.69945380198203e+17,neutral,1.0,,,Delta,kbosspotter,0,check tomorrow morning flight wen automatically add passbook,"(42.36317665, -71.01364006269452)",2015-02-23 11:42:22 -0800,Logan International Airport,Atlantic Time (Canada)
7062,5.69944919894327e+17,neutral,1.0,,,Delta,kbosspotter,0,a320s right,"(42.36317665, -71.01364006269452)",2015-02-23 11:40:32 -0800,Logan International Airport,Atlantic Time (Canada)
7063,5.69943785905332e+17,neutral,0.631,,0.0,Delta,Pay_Olaa,0,okayd rt fleet fleek,"(40.6895761, -73.9222019)",2015-02-23 11:36:02 -0800,Gates Ave- Brooklyn,Arizona
7064,5.6994270349407e+17,positive,0.3499,,0.0,Delta,SeanUppercut,0,lol guy 4 month ago fleet fleek,"(42.3315509, -83.0466403)",2015-02-23 11:31:44 -0800,"Detroit, MI",Quito
7066,5.69941529902641e+17,neutral,0.6837,,0.0,Delta,HalcyonFatou,0,fleet fleek,"(27.7567667, -81.4639835)",2015-02-23 11:27:04 -0800,FL,Atlantic Time (Canada)
7068,5.69941314713727e+17,neutral,0.6525,,,Delta,Youdownwith_LNV,0,fleet fleek,"(39.9527237, -75.1635262)",2015-02-23 11:26:13 -0800,Philly,Eastern Time (US & Canada)
7069,5.69940998035345e+17,negative,0.6754,Customer Service Issue,0.3509,Delta,krystlemark,0,really flight catch 1 pm vega im praying dont miss flight,"(33.7489924, -84.3902644)",2015-02-23 11:24:57 -0800,,Alaska
